permit_type,permit_num,permit_class_mapped,permit_class,work_class,condominium,project_name,description,tcad_id,issued_date,calendar_year_issued,fiscal_year_issued,status_current,expires_date,completed_date,council_district,housing_units,number_of_floors,total_job_valuation,original_zip,jurisdiction,link,project_id,master_permit_num,contractor_company_name,contractor_phone,contractor_zip,applicant_organization,applicant_phone,certificate_of_occupancy,original_address_1
BP,2001-007314 BP,Residential,R- 101 Single Family Houses,New,No,14313 Mowsbury Dr,New One Story Res W/Att Garage Covered Patio & Porch,R402870,2001-06-06,2001,2001,Final,2001-11-05,2001-11-05,6,NA,1,"$57,750.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683135,683135,187125,"Milburn, Bill",5123454663,78727,NA,NA,Yes,14313 MOWSBURY DR
BP,2001-007190 BP,Residential,R- 101 Single Family Houses,New,No,7537 Springtime Trl,Sf Residence W/Attached Garage & CovD Porch (S.M.A.R.T. Housing),0334031402,2001-05-17,2001,2001,Final,2001-11-27,2001-11-27,2,NA,2,"$67,550.00",78747,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=744798,744798,186607,KB Home,5126518100,78750,NA,NA,Yes,7537 SPRINGTIME TRL
BP,2001-014872 BP,Residential,R- 101 Single Family Houses,New,No,6709 Tara Dr,Sf Residence W/Attached Garage CovD Porch & UncovD Patio (S.M.A.R.T. Housing),0334031513,2001-06-22,2001,2001,Final,2001-11-06,2001-11-06,2,NA,1,"$94,010.00",78747,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=684268,684268,187687,KB Home,5126518100,78750,NA,NA,Yes,6709 TARA DR
BP,2001-014052 BP,Residential,R- 101 Single Family Houses,New,No,10716 Thoroughbred Dr,New One Story Res W/Att Garage & Covered Porch,0438150205,2001-05-14,2001,2001,Final,2001-10-24,2001-10-24,5,NA,1,"$119,400.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=744785,744785,186344,Chris Zwak,5122317700,78741,NA,NA,Yes,10716 THOROUGHBRED DR
BP,2001-006845 BP,Residential,R- 101 Single Family Houses,New,No,5908 Speyside Dr,New Two Story Res W/Att Garage Covered Patio & Porch,0243430110,2001-05-22,2001,2001,Final,2002-02-26,2002-02-26,1,NA,2,"$94,950.00",78754,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=745758,745758,186665,Centex Homes,5127950170,78727,NA,NA,Yes,5908 SPEYSIDE DR
BP,2001-011005 BP,Residential,R- 101 Single Family Houses,New,No,10800 North Canoa Hills Trl,New Single Story Sf Residence W/ Covered Patio And Porch,R402970,2001-06-26,2001,2001,Final,2001-12-06,2001-12-06,6,NA,1,"$83,055.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683632,683632,187703,"Milburn, Bill",5123454663,78727,NA,NA,Yes,10800 NORTH CANOA HILLS TRL
BP,2001-010684 BP,Residential,R- 101 Single Family Houses,New,No,13513 Will Rogers La,New Two Story Res W/Att Garage & Covered Porch,0266201011,2001-06-18,2001,2001,Final,2001-12-07,2001-12-07,7,NA,2,"$113,995.00",78727,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683513,683513,187567,David Weekley Homes (MAIN),5128218885,78758,NA,NA,Yes,13513 WILL ROGERS LN
BP,2001-017156 BP,Residential,R- 101 Single Family Houses,New,No,2408 W 8th St,New Sf Residential W/ Attached Garage Wood Deck And Covered Porch,0111070205,2001-06-13,2001,2001,Final,2001-11-07,2001-11-07,10,NA,2,"$215,000.00",78703,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=681317,681317,185242,Victor Flores Construction Inc,5129475542,78756,NA,NA,Yes,2408 W 8TH ST
BP,2001-008353 BP,Residential,R- 101 Single Family Houses,New,No,13512 Will Rogers La,New One Story Res W/Att Garage & Covered Porch,0266200967,2001-05-30,2001,2001,Final,2001-10-29,2001-10-29,7,NA,1,"$114,842.00",78727,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=686359,686359,186907,David Weekley Homes (MAIN),5128218885,78758,NA,NA,Yes,13512 WILL ROGERS LN
BP,2001-006551 BP,Residential,R- 101 Single Family Houses,New,No,1603 Manana St,Sf Res.2-Story W/Attached GarageCovered TerracesPorchCourtyard Workshop/Storage,0127250216,2001-06-11,2001,2001,Final,2002-10-16,2002-10-16,10,NA,2,"$600,000.00",78730,AUSTIN 2 MILE ETJ,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682804,682804,185811,"Michael Deane Homes, Inc.",5124782400,78703,NA,NA,Yes,1603 MANANA ST
BP,2001-016500 BP,Residential,R- 101 Single Family Houses,New,No,2510 Saratoga Dr,New Two Story Res W/Att Garage & Balconies,0135360147,2001-06-01,2001,2001,Final,2002-08-30,2002-08-30,10,NA,2,"$225,000.00",78733,AUSTIN LTD,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=694227,694227,187072,Mayan Ltd,5122633292,78733,NA,NA,Yes,2510 SARATOGA DR
BP,2001-006933 BP,Residential,R- 101 Single Family Houses,New,No,1206 Eleanor St,New One Story Res W/Att Wood Deck & Covered Porch,0208210209,2001-05-30,2001,2001,Final,2001-08-01,2001-08-01,1,NA,1,"$60,000.00",78721,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682970,682970,186946,NA,5124749442,78702,NA,NA,Yes,1206 ELEANOR ST
BP,2001-011024 BP,Residential,R- 101 Single Family Houses,New,No,11426 Arbor Downs Rd,New Two Story Res W/Att  Garage & Porch & Uncovered Patio,0434280274,2001-06-08,2001,2001,Final,2001-11-13,2001-11-13,8,NA,2,"$180,200.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683646,683646,185869,"Wilshire Homes, L.P.",5124853335,78759,NA,NA,Yes,11426 ARBOR DOWNS RD
BP,2001-010978 BP,Residential,R- 101 Single Family Houses,New,No,10700 Trophy Cove,New One Story Res W/Att Garage Covered Patio & Porch,0438130314,2001-06-07,2001,2001,Final,2001-11-02,2001-11-02,5,NA,1,"$126,150.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683618,683618,187309,Chris Zwak,5122317700,78741,NA,NA,Yes,10700 TROPHY CV
BP,2001-004106 BP,Residential,R- 101 Single Family Houses,New,No,5104 Bluestar Dr,New One Story Res W/Att Garage & Covered Porch,0424360218,2001-05-24,2001,2001,Final,2001-12-20,2001-12-20,8,NA,1,"$130,000.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682762,682762,186678,"Streetman Homes, Ltd LLP",5123299966,78746,NA,NA,Yes,5104 BLUESTAR DR
BP,2001-010999 BP,Residential,R- 101 Single Family Houses,New,No,5905 Krinan Ct,New One Story Res W/Att Garage & Covered Porch,0243430220,2001-06-29,2001,2001,Final,2002-01-29,2002-01-29,1,NA,1,"$72,950.00",78754,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683627,683627,187701,Centex Homes,5127950170,78727,NA,NA,Yes,5905 KRINAN CT
BP,2001-002636 BP,Residential,R- 101 Single Family Houses,New,No,9012 Sautelle La,New Two Story Res W/Att Garage & Covered Porch & Uncovered Patio,0416380819,2001-05-29,2001,2001,Final,2002-04-19,2002-04-19,8,NA,2,"$100,415.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=688632,688632,186521,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,9012 SAUTELLE LN
BP,2001-011025 BP,Residential,R- 101 Single Family Houses,New,No,8820 Tiombe Bend,New Two Story Res W/Att Garage Covered Patio & Porch,0418360317,2001-06-29,2001,2001,Final,2002-02-22,2002-02-22,8,NA,2,"$105,975.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683647,683647,187722,Centex Homes,5127950170,78727,NA,NA,Yes,8820 TIOMBE BND
BP,2001-007263 BP,Residential,R- 101 Single Family Houses,New,No,4713 Norman Trl,New Two Story Res W/Att Garage Covered Patio & Porch,0422340131,2001-06-05,2001,2001,Final,2001-10-10,2001-10-10,8,NA,2,"$112,000.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683122,683122,187112,"Milburn, Bill",5123454663,78727,NA,NA,Yes,4713 NORMAN TRL
BP,2001-008782 BP,Residential,R- 101 Single Family Houses,New,No,3002 Headly Dr,New One Story Res W/Att Garage Covered Patio & Porch,0414190142,2001-06-29,2001,2001,Final,2001-11-06,2001-11-06,5,NA,1,"$172,000.00",78745,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=686513,686513,187819,Achievement Homes Of Austin,5126564962,78715,NA,NA,Yes,3002 HEADLY DR
BP,2001-003554 BP,Residential,R- 101 Single Family Houses,New,No,13428 Campesina Dr,New Two Story Res W/Att Garage Covered Porch & Uncovered Patio,0266181116,2001-05-25,2001,2001,Final,2002-02-14,2002-02-14,7,NA,2,"$53,000.00",78727,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682517,682517,186348,Meritage Homes Corp,5126104868,78759,NA,NA,Yes,13428 CAMPESINA DR
BP,2001-002666 BP,Residential,R- 101 Single Family Houses,New,No,13912 Skyline Dr,New Two Story Res W/Att Garage Entry Front Porch & Stoop,0160440107,2001-06-12,2001,2001,Final,2002-10-25,2002-10-25,10,NA,2,"$100,000.00",78732,AUSTIN LTD,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=695243,695243,186170,Central Texas Convenience Store,5122667520,NA,NA,NA,Yes,13912 SKYLINE DR
BP,2001-003451 BP,Residential,R- 101 Single Family Houses,New,No,7225 Black Panda Trl,New Two Story Res W/Att Garage & Covered Porch,0334360272,2001-05-30,2001,2001,Final,2001-12-17,2001-12-17,2,NA,2,"$70,000.00",78617,AUSTIN LTD,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682481,682481,186316,"Mainstreet Homes, LTD Main",5123278620,78735,NA,NA,Yes,7225 BLACK PANDA TRL
BP,2001-001987 BP,Residential,R- 101 Single Family Houses,New,No,5901 Krinan Ct,New Two Story Res W/Att Garage Covered Patio & Porch,0243430219,2001-06-12,2001,2001,Final,2002-02-15,2002-02-15,1,NA,2,"$94,950.00",78754,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=685301,685301,187327,Centex Homes,5127950170,78727,NA,NA,Yes,5901 KRINAN CT
BP,2001-007176 BP,Residential,R- 101 Single Family Houses,New,No,7541 Running Water Dr,Sf Residence W/Attached Garage & CovD Porch (S.M.A.R.T. Housing),0332032203,2001-06-01,2001,2001,Final,2001-11-09,2001-11-09,2,NA,1,"$94,220.00",78747,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683080,683080,187070,KB Home,5126518100,78750,NA,NA,Yes,7541 RUNNING WATER DR
BP,2001-006642 BP,Residential,R- 101 Single Family Houses,New,No,10608 Lord Derby Dr,New One Story Res W/Att Garage & Covered Porch,0436130208,2001-05-18,2001,2001,Final,2001-10-24,2001-10-24,5,NA,1,"$114,200.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=761187,761187,186668,Chris Zwak,5122317700,78741,NA,NA,Yes,10608 LORD DERBY DR
BP,2001-006935 BP,Residential,R- 101 Single Family Houses,New,No,10617 Thoroughbred Dr,New Two Story Res W/Att Garage & Covered Porch,0436130203,2001-05-24,2001,2001,Final,2001-12-20,2001-12-20,5,NA,2,"$142,150.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682971,682971,186814,Chris Zwak,5122317700,78741,NA,NA,Yes,10617 THOROUGHBRED DR
BP,2001-006667 BP,Residential,R- 101 Single Family Houses,New,No,7632 Marble Ridge Dr,Sf Residence W/Attached Garage & CovD Porch (S.M.A.R.T. Housing),0334060702,2001-05-18,2001,2001,Final,2001-10-26,2001-10-26,2,NA,1,"$71,790.00",78747,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682852,682852,186776,KB Home,5126518100,78750,NA,NA,Yes,7632 MARBLE RIDGE DR
BP,2001-006703 BP,Residential,R- 101 Single Family Houses,New,No,9004 SAUTELLE LN,New 2stry Residence W.Att Garage Cvd Porch Uncvd Patio,0416380817,2001-05-25,2001,2001,Final,2013-11-08,2013-11-08,8,NA,2,"$142,000.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682871,682871,186802,David Weekley Homes (MAIN),5128218885,78758,NA,NA,Yes,9004 SAUTELLE LN
BP,2001-003359 BP,Residential,R- 101 Single Family Houses,New,No,7200 Dan-Jean Dr,New Two Story Duplex W/Att Garage & Covered Porch,0420150101,2001-05-11,2001,2001,Final,2001-10-25,2001-10-25,5,NA,2,"$194,000.00",78745,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682436,682436,186287,"Value Builders, Inc",5123060900,78746,NA,NA,Yes,7200 DAN JEAN DR
BP,2001-006794 BP,Residential,R- 101 Single Family Houses,New,No,7200 Black Panda Trl,New Two Story Res W/Att Garage & Covered Porch,0334360261,2001-05-25,2001,2001,Final,2001-10-26,2001-10-26,2,NA,2,"$70,000.00",78617,AUSTIN LTD,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682915,682915,186721,"Mainstreet Homes, LTD Main",5123278620,78735,NA,NA,Yes,7200 BLACK PANDA TRL
BP,2001-009093 BP,Residential,R- 101 Single Family Houses,New,No,2390 W 8th St,New Two Story Res W/Att Garage & Covered Porch,0111070201,2001-05-09,2001,2001,Final,2002-03-25,2002-03-25,10,NA,2,"$267,650.00",78703,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=689669,689669,186334,Casa Investments,5123479900,78746,NA,NA,Yes,2390 W 8TH ST
BP,2001-019009 BP,Residential,R- 101 Single Family Houses,New,No,9021 Kimono Ridge Dr,New Two Story Res W/Att Garage & Covered Porch,0426191002,2001-05-18,2001,2001,Final,2002-01-07,2002-01-07,5,NA,2,"$72,950.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=687685,687685,186444,Centex Homes,5127950170,78727,NA,NA,Yes,9021 KIMONO RIDGE DR
BP,2001-006983 BP,Residential,R- 101 Single Family Houses,New,No,4525 Norman Trl,New Two Story Res W/Att Garage Covered Patio & Porch,0422340148,2001-05-30,2001,2001,Final,2001-09-27,2001-09-27,8,NA,2,"$73,395.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682993,682993,186966,"Milburn, Bill",5123454663,78727,NA,NA,Yes,4525 NORMAN TRL
BP,2001-007608 BP,Residential,R- 101 Single Family Houses,New,No,14605 Ballycastle Trl,New Two Story Res W/Att Garage Covered Patio & Porch,R402766,2001-06-05,2001,2001,Final,2001-12-17,2001-12-17,6,NA,2,"$74,200.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683284,683284,187134,"Milburn, Bill",5123454663,78727,NA,NA,Yes,14605 BALLYCASTLE TRL
BP,2001-006581 BP,Residential,R- 101 Single Family Houses,New,No,14405 Mowsbury Dr,New Two Story Res W/Att Garage & Covered Porch,R402822,2001-05-16,2001,2001,Final,2001-11-27,2001-11-27,6,NA,2,"$49,455.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682818,682818,186557,"Milburn, Bill",5123454663,78727,NA,NA,Yes,14405 MOWSBURY DR
BP,2001-004059 BP,Residential,R- 101 Single Family Houses,New,No,14401 Mowsbury Dr,New Two Story Res W/Att Garage Covered Patio & Porch,R402821,2001-06-13,2001,2001,Final,2001-10-19,2001-10-19,6,NA,2,"$61,250.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682738,682738,186647,"Milburn, Bill",5123454663,78727,NA,NA,Yes,14401 MOWSBURY DR
BP,2001-004097 BP,Residential,R- 101 Single Family Houses,New,No,602 Jessie St,New Three Story Res W/Att Garage & Wood Decks,0103030154,2001-05-17,2001,2001,Final,2002-05-06,2002-05-06,9,NA,3,"$250,000.00",78704,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682755,682755,186547,Huddleston Homes Inc.,5122883180,78735,NA,NA,Yes,602 JESSIE ST
BP,2001-006568 BP,Residential,R- 101 Single Family Houses,New,No,14605 Ballimamore Dr,New Two Story Res W/Att Garage & Covered Porch,R402989,2001-05-24,2001,2001,Final,2001-11-20,2001-11-20,6,NA,2,"$112,000.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682812,682812,186736,"Milburn, Bill",5123454663,78727,NA,NA,Yes,14605 BALLIMAMORE DR
BP,2001-007188 BP,Residential,R- 101 Single Family Houses,New,No,7605 Marble Ridge Dr,Sf Residence W/Attached Garage & CovD Porch (S.M.A.R.T Housing),0332061005,2001-06-01,2001,2001,Final,2001-10-26,2001-10-26,2,NA,2,"$82,670.00",78747,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683085,683085,187078,KB Home,5126518100,78750,NA,NA,Yes,7605 MARBLE RIDGE DR
BP,2001-002692 BP,Residential,R- 101 Single Family Houses,New,No,7404 Carissa Cove,Sf Residence W/Attached Garage CovD Porch CovD Patio Balcony & Storage,0160070403,2001-06-29,2001,2001,Final,2002-06-20,2002-06-20,6,NA,3,"$220,000.00",78759,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=675795,675795,179143,NA,5123024060,78751,NA,NA,Yes,7404 CARISSA CV
BP,2001-004082 BP,Residential,R- 101 Single Family Houses,New,No,5912 Speyside Dr,New One Story Res W/Att Garage Covered Patio & Porch,0243430109,2001-05-22,2001,2001,Final,2002-01-17,2002-01-17,1,NA,1,"$71,975.00",78754,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682749,682749,186663,Centex Homes,5127950170,78727,NA,NA,Yes,5912 SPEYSIDE DR
BP,2001-007754 BP,Residential,R- 101 Single Family Houses,New,No,9508 Hopeland Dr,Detached Garage,0418401311,2001-06-07,2001,2001,Final,2001-12-18,2001-12-18,8,NA,2,"$8,500.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=761205,761205,187292,Capital Pacific Homes Inc.,5123208888,78738,NA,NA,Yes,9508 HOPELAND DR
BP,2001-003711 BP,Residential,R- 101 Single Family Houses,New,No,7524 Marble Ridge Dr,Sf Residence W/Attached Garage & CovD Porch (S.M.A.R.T. Housing),0332032215,2001-05-08,2001,2001,Final,2001-09-21,2001-09-21,2,NA,1,"$70,770.00",78747,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682594,682594,186374,KB Home,5126518100,78750,NA,NA,Yes,7524 MARBLE RIDGE DR
BP,2001-013442 BP,Residential,R- 101 Single Family Houses,New,No,8836 Colberg Dr,New Two Story Res W/Att Garage Covered Porch & Balcony & Uncovered Patio,0414400616,2001-03-22,2001,2001,Final,2001-10-05,2001-10-05,8,NA,NA,"$133,800.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=680727,680727,184747,"Streetman Homes, Ltd LLP",5123299966,78746,NA,NA,Yes,8836 COLBERG DR
BP,2001-005989 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Covered Patio & Porch,0147300311,2001-03-27,2001,2001,Final,2001-10-10,2001-10-10,10,NA,2,"$135,360.00",78730,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=679606,679606,183790,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,5716 BRITTLYNS CT
BP,2001-001200 BP,Residential,R- 101 Single Family Houses,New,No,8709 Edmund Ct,New Two Story Res W/Att Garage Covered Patio & Porch,0416380920,2001-05-03,2001,2001,Final,2001-10-23,2001-10-23,8,NA,2,"$83,615.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=682148,682148,185802,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,8709 EDMUND CT
BP,2001-000628 BP,Residential,R- 101 Single Family Houses,New,No,7203 Foxtree Cove,New Two Story Res W/Att Garage Wood Deck & Covered Patio,0147130357,2001-04-19,2001,2001,Final,2002-01-29,2002-01-29,10,NA,2,"$225,000.00",78750,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=681893,681893,185695,"ERWS, INC",8177033414,76040,NA,NA,Yes,7203 FOXTREE CV
BP,2001-016685 BP,Residential,R- 101 Single Family Houses,New,No,5711 China Berry Rd,New Two Story Res W/Att Garage & Covered Porch,0322061306,2001-03-15,2001,2001,Final,2002-03-12,2002-03-12,2,NA,2,"$106,625.00",78744,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=681106,681106,185046,NA,NA,NA,NA,NA,Yes,5711 CHINA BERRY RD
